run,lumi,event,is_SL,is_DL,lep1_pt,lep1_eta,lep1_phi,lep1_iso,lep1_pdgId,lep2_pt,lep2_eta,lep2_phi,lep2_iso,lep2_pdgId,mll, mll_passed,jet1_pt,jet2_pt,jet3_pt,jet4_pt,jet1_CSVv2,jet2_CSVv2,jet3_CSVv2,jet4_CSVv2,MET_pt,MET_phi,met_passed,n_jets,n_btags,bWeight,ttHFCategory,final_discriminant1,final_discriminant2,n_fatjets,pt_fatjet_1,pt_fatjet_2,pt_nonW_1,pt_nonW_2,pt_W1_1,pt_W1_2,pt_W2_1,pt_W2_2,pt_top_1,pt_top_2,m_top_1,m_top_2,higgstag_fatjet_1,higgstag_fatjet_2,csv2_fatjet_1,csv2_fatjet_2
1,19688,3925043,1,0,81.2607,-0.319482,-0.777782,0.0014142,-11,0,0,0,0,0,0,0,76.5945,75.5436,55.9509,55.2749,0.34153,0.988671,0.99548,0.988803,57.6027,0.373556,1,4,3,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19688,3925054,1,0,32.1936,-1.35356,2.10426,0.0624392,-13,0,0,0,0,0,0,0,133.377,73.1138,58.5719,48.3,0.169907,0.972953,0.998081,0.998138,86.2165,0.901519,1,5,3,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19690,3925270,1,0,245.498,1.03913,-1.67351,0.00398892,11,0,0,0,0,0,0,0,130.303,101.282,100.8,76.2443,0.997085,0.928948,0.997375,0.916488,78.247,1.03073,1,5,5,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19690,3925278,1,0,239.677,0.488535,-1.80854,0.00478915,13,0,0,0,0,0,0,0,658.402,172.406,100.16,84.9465,0.621857,0.968264,0.999344,0.154245,234.102,-1.53891,1,8,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19690,3925283,1,0,71.4189,0.584111,-0.141229,0,13,0,0,0,0,0,0,0,108.644,58.302,56.3424,42.6117,0.546709,0.992389,0.126538,0.995668,88.162,-1.81022,1,4,2,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19690,3925289,1,0,31.1165,-1.468,-1.74235,0.01487,-13,0,0,0,0,0,0,0,120.64,107.215,56.0731,53.8228,0.987667,0.992623,0.11054,0.148536,21.9792,-2.8809,0,7,3,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19690,3925305,1,0,58.6106,-1.80777,-0.0473005,0.0258624,13,0,0,0,0,0,0,0,304.579,123.518,110.813,95.3317,0.978026,0.990722,0.452874,0.106378,143.473,-2.78179,1,5,3,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19690,3925314,1,0,134.709,-0.727313,2.70918,0.0488906,13,0,0,0,0,0,0,0,129.981,96.9391,80.0753,71.8912,0.911529,0.998905,0.128992,0.655813,237.403,2.23665,1,8,3,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19690,3925322,1,0,66.0746,0.968222,0.501604,0.016726,13,0,0,0,0,0,0,0,182.088,75.1688,67.1828,57.8142,0.993994,-0.1,0.957939,0.36012,76.4822,-0.36866,1,5,2,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19690,3925325,1,0,60.6063,0.200604,0.394996,0.035446,-11,0,0,0,0,0,0,0,235.705,123.388,117.169,113.032,0.441206,0.980285,0.952045,0.090108,19.0475,-0.400732,0,5,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19690,3925331,1,0,137.256,1.65885,1.62445,0,11,0,0,0,0,0,0,0,113.776,84.1253,67.6849,64.4478,0.965629,0.999838,0.990709,-0.1,49.1529,-2.23498,1,6,3,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19690,3925341,1,0,68.3747,1.14395,1.06235,0.0486231,-13,0,0,0,0,0,0,0,188.699,153.541,67.1799,62.9455,0.942627,0.605545,0.147286,0.27005,514.867,1.09702,1,5,2,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19690,3925344,1,0,72.5595,-0.134236,2.63358,0,11,0,0,0,0,0,0,0,151.862,132.557,109.411,74.2494,0.115524,0.488712,0.131472,0.917872,171.338,2.22746,1,7,4,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19690,3925381,1,0,42.8448,-0.628906,-0.857496,0,13,0,0,0,0,0,0,0,156.776,95.6828,95.0186,80.5307,0.520426,0.285006,0.436015,0.974577,73.7909,-2.62507,1,6,3,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19690,3925393,1,0,82.1626,0.894387,1.47141,0.0211166,13,0,0,0,0,0,0,0,264.251,199.835,140.124,128.466,0.673021,0.990978,0.997968,0.212723,133.568,1.38285,1,7,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19690,3925400,1,0,198.282,0.879453,2.39314,0.0553475,13,0,0,0,0,0,0,0,147.756,104.013,98.545,85.8661,0.841384,0.967659,0.936147,0.221879,189.247,2.32524,1,4,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19690,3925403,1,0,66.1282,-0.240137,1.41227,0.0236748,13,0,0,0,0,0,0,0,185.831,153.375,42.3934,37.3737,0.997145,0.966033,0.988033,0.1975,39.6668,-1.02993,0,5,4,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19690,3925410,1,0,107.603,0.112319,0.974913,0.0253135,13,0,0,0,0,0,0,0,76.3381,74.8635,74.0322,62.0471,0.123046,0.6939,0.992977,0.951451,32.4504,-0.0314644,0,6,4,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19690,3925424,1,0,43.7018,0.141622,-0.812432,0.0532057,-13,0,0,0,0,0,0,0,103.665,97.9122,78.9728,77.1561,0.181542,0.964216,0.991137,0.785019,92.2548,2.94229,1,5,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19690,3925425,1,0,54.4034,0.512025,-2.66831,0.0367887,-13,0,0,0,0,0,0,0,416.378,232.701,173.661,84.1018,0.993193,0.682567,0.67518,0.973084,183.305,-3.05359,1,6,3,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19690,3925448,1,0,40.6699,-0.454597,0.00884742,0,-11,0,0,0,0,0,0,0,105.772,87.5236,72.1,60.9035,0.0458168,0.982506,0.0894098,0.0989465,103.104,1.38609,1,5,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19366,3860669,1,0,72.1501,0.442896,-1.19846,0.0162167,13,0,0,0,0,0,0,0,192.628,152.902,128.906,123.134,0.188084,0.311164,0.879173,0.996178,20.2478,2.26416,0,6,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19366,3860671,1,0,95.0468,-0.489621,-0.772746,0.0196157,13,0,0,0,0,0,0,0,86.4516,84.5912,69.3028,48.9677,0.826307,-0.1,0.992081,1,73.0639,-1.39217,1,5,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19366,3860680,1,0,41.6913,1.04735,-1.30546,0.00696393,-13,0,0,0,0,0,0,0,189.493,181.574,107.966,77.191,0.975071,0.990422,0.302438,0.986705,172.964,-0.334576,1,4,3,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19366,3860690,1,0,91.9454,-0.894304,-0.543483,0,13,0,0,0,0,0,0,0,88.5319,56.3299,45.2675,41.0941,0.927634,0.987029,0.0974161,0.999439,61.1004,-0.959557,1,4,3,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19366,3860708,1,0,86.4604,-0.784139,-0.125992,0.0230057,13,0,0,0,0,0,0,0,84.2133,67.4461,46.2828,42.1738,0.994389,0.946277,0.994705,-0.1,43.9976,-1.99712,1,5,3,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19366,3860720,1,0,64.185,-0.278004,-0.519471,0.034297,13,0,0,0,0,0,0,0,260.93,240.406,141.665,69.5581,0.999804,0.996821,0.0836674,0.945873,52.2214,1.36901,1,5,4,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19366,3860726,1,0,95.8656,0.388162,3.08822,0.0838529,11,0,0,0,0,0,0,0,108.658,82.0365,69.5585,37.6525,0.997069,0.988894,0.335656,0.585733,11.5983,-0.107116,0,4,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19366,3860739,1,0,162.528,0.391487,-1.24828,0.0156018,-13,0,0,0,0,0,0,0,146.244,144.793,143.626,102.837,0.46269,0.975174,0.742708,0.904656,133.398,-1.80121,1,6,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19366,3860746,1,0,279.054,-1.12299,2.87669,0.00485566,13,0,0,0,0,0,0,0,204.149,100.631,49.9557,49.3455,0.685398,0.986769,0.939704,0.995047,57.5313,-0.251538,1,6,4,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19366,3860780,1,0,30.4233,-0.862871,1.87367,0,13,0,0,0,0,0,0,0,216.809,180.373,113.675,91.8597,0.999423,0.997258,0.996823,0.111198,57.6496,0.158493,1,5,3,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19366,3860789,1,0,211.494,-0.0297139,-2.18722,0.0292838,-13,0,0,0,0,0,0,0,179.547,177.846,175.637,112.928,0.197377,0.929204,0.492003,0.998924,159.337,-1.93814,1,7,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19366,3860790,1,0,212.099,1.91675,-3.10676,0.00191356,11,0,0,0,0,0,0,0,394.464,175.342,105.795,102.783,0.653418,0.977491,0.554682,0.965312,313.969,-1.68778,1,5,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19366,3860792,1,0,113.235,-0.379599,2.65871,0,-11,0,0,0,0,0,0,0,143.315,138.726,73.0939,46.6266,0.0781555,0.974611,0.968097,0.580434,132.771,2.62044,1,4,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19366,3860803,1,0,51.6446,-0.508619,-0.546417,0,-13,0,0,0,0,0,0,0,603.159,152.159,134.051,109.166,0.211867,0.99247,0.955752,0.109144,159.211,1.98651,1,6,3,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19366,3860819,1,0,36.7045,0.368349,2.51251,0,11,0,0,0,0,0,0,0,98.747,97.3421,81.1073,52.08,0.998037,0.945131,0.499197,0.978176,32.9549,-0.519417,0,5,3,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19366,3860833,1,0,43.6846,-1.77321,2.61619,0.042276,-13,0,0,0,0,0,0,0,120.514,101.843,97.9311,36.3414,0.854145,0.956796,0.999847,0.227136,19.4146,-0.930774,0,4,2,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19366,3860835,1,0,42.1238,-1.41917,1.90113,0.0319704,-13,0,0,0,0,0,0,0,191.815,189.469,116.185,78.8455,0.844627,0.428421,0.630346,0.993132,100.289,2.26584,1,6,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19366,3860838,1,0,65.1488,-1.46809,2.14608,0.048964,13,0,0,0,0,0,0,0,303.946,210.311,153.046,51.5096,0.955442,0.436321,0.962075,0.969281,112.587,0.76473,1,5,3,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19366,3860842,1,0,68.8915,-1.35526,-0.75023,0,11,0,0,0,0,0,0,0,201.349,77.9806,67.9531,35.646,0.940922,0.0833332,0.914697,0.762801,133.826,-1.02867,1,4,2,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19366,3860851,1,0,67.2787,-1.22363,2.72543,0,13,0,0,0,0,0,0,0,181.482,80.7776,71.741,63.0644,0.782484,0.978951,0.590913,0.990595,36.0062,-0.621677,0,8,3,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19366,3860854,1,0,147.747,1.09335,0.398459,0.0210165,11,0,0,0,0,0,0,0,263.59,108.065,98.6217,50.4171,0.81245,0.198908,0.955331,0.985347,170.629,-0.117862,1,6,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19366,3860856,1,0,37.1711,0.8356,2.75058,0.0269786,-13,0,0,0,0,0,0,0,151.213,151.172,122.581,119.775,0.453964,0.938249,0.980583,0.972151,45.6226,1.59255,1,10,3,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19366,3860858,1,0,128.873,-1.78205,-1.15978,0.00763325,13,0,0,0,0,0,0,0,253.445,230.812,105.351,76.2089,0.129296,0.286745,0.102042,-0.1,32.2425,-0.267419,0,7,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19393,3866069,1,0,30.7783,0.670065,0.299913,0,11,0,0,0,0,0,0,0,221.327,186.156,55.9343,54.8407,0.976357,0.999101,0.163266,0.964822,118.013,1.66557,1,6,4,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19393,3866074,1,0,59.1363,-0.686324,-2.79841,0,-11,0,0,0,0,0,0,0,63.9882,58.3809,53.8197,51.3842,0.993805,0.903375,0.99444,0.713042,50.3354,2.32212,1,6,3,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19393,3866083,1,0,51.7708,1.34746,-1.63828,0.0284678,-13,0,0,0,0,0,0,0,83.7622,74.2241,65.5972,33.1365,0.995113,0.94351,0.54665,0.900045,21.5105,0.946017,0,4,3,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19393,3866106,1,0,101.339,0.73014,2.76656,0.0172771,-11,0,0,0,0,0,0,0,196.585,83.3535,76.7343,74.1972,0.814587,0.903134,0.0867419,0.998865,104.723,2.31614,1,6,4,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19393,3866108,1,0,76.3122,-0.445036,-2.1109,0,11,0,0,0,0,0,0,0,232.344,147.457,103.754,69.2006,0.993508,0.997729,0.815526,0.132227,16.7395,-1.25815,0,5,2,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19393,3866109,1,0,55.8622,1.64219,-1.61627,0.0226471,-11,0,0,0,0,0,0,0,165.569,136.77,101.149,100.954,0.0613156,0.737632,0.940871,0.954285,75.489,0.0249238,1,7,3,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19393,3866123,1,0,46.2738,-0.0991209,0.617097,0,13,0,0,0,0,0,0,0,72.4562,56.1274,54.7377,51.5445,0.786909,0.999161,0.168813,0.967363,12.1074,-0.878499,0,6,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19393,3866132,1,0,172.764,-0.424643,0.656707,0,11,0,0,0,0,0,0,0,460.744,149.68,95.8043,75.0528,0.816253,0.0752619,0.138331,0.985085,105.572,1.4201,1,6,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19393,3866145,1,0,65.7751,1.79848,-1.0685,0,11,0,0,0,0,0,0,0,123.946,104.126,72.2078,65.8837,0.845944,0.917015,0.789529,0.167639,35.9979,0.447239,0,6,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19393,3866149,1,0,57.9873,-1.0321,-1.89038,0.00933104,-13,0,0,0,0,0,0,0,315.073,253.091,234.225,88.8623,0.856474,0.24534,0.940519,0.997342,45.3452,-1.40038,1,6,3,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19393,3866156,1,0,58.6095,1.56204,2.97198,0.0144183,13,0,0,0,0,0,0,0,216.954,139.144,116.169,77.6912,0.755865,0.945488,0.0999006,0.268067,78.0371,1.00001,1,6,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19393,3866159,1,0,34.7751,0.875135,-2.02221,0.0534371,13,0,0,0,0,0,0,0,110.785,83.4945,61.0949,56.2561,0.153114,0.140199,0.427729,0.998632,201.884,-1.37862,1,5,2,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19393,3866163,1,0,27.9378,-1.21639,-0.354839,0.0161034,-13,0,0,0,0,0,0,0,117.583,110.169,55.674,53.2692,0.0817951,0.670942,0.990815,0.982678,118.234,2.67462,1,5,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19393,3866164,1,0,30.5002,-0.0563835,-1.42286,0.0380441,-13,0,0,0,0,0,0,0,150.837,135,111.369,94.648,0.984677,0.792717,0.998871,0.969483,157.194,-0.891214,1,4,3,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19393,3866167,1,0,62.5934,-0.790727,-1.5998,0.0365706,-13,0,0,0,0,0,0,0,216.914,121.525,99.1129,62.9009,0.0426258,1,0.999336,0.994281,37.1066,-2.77708,0,7,3,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19393,3866184,1,0,61.0785,1.70621,1.29733,0.0138444,-13,0,0,0,0,0,0,0,142.417,135.169,95.22,53.5239,0.925162,0.918792,0.711773,0.554226,36.9944,-0.789557,0,4,2,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19393,3866194,1,0,62.4028,1.39701,-2.24852,0,11,0,0,0,0,0,0,0,420.833,419.53,126.033,120.834,0.995322,0.0617517,0.250954,0.0953275,32.4625,-0.669867,0,8,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19393,3866203,1,0,76.1286,-1.91346,2.49142,0.0232057,13,0,0,0,0,0,0,0,79.9732,77.2875,48.4694,40.2586,0.965143,0.84066,0.898104,0.999848,40.1261,1.60571,1,5,3,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19393,3866208,1,0,38.6392,0.86299,-2.00413,0,13,0,0,0,0,0,0,0,110.971,52.2759,39.8993,37.8573,0.988797,0.0816565,0.975474,0.989073,72.4123,-2.27901,1,5,3,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19393,3866219,1,0,136.156,1.29387,-2.04452,0,11,0,0,0,0,0,0,0,161.828,156.937,81.9132,75.1312,0.970499,0.12231,0.0888812,0.301638,62.2369,-2.77329,1,8,3,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19393,3866224,1,0,115.316,0.535783,-1.31971,0.0203099,-13,0,0,0,0,0,0,0,109.617,86.4198,78.3485,73.7829,0.932758,0.207814,0.933787,0.995263,64.4494,-1.42466,1,6,3,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19393,3866237,1,0,151.844,-1.07265,2.69232,0.00221584,13,0,0,0,0,0,0,0,137.251,120.956,83.7481,63.9135,0.999436,-0.1,0.999901,0.189654,14.3787,2.71224,0,6,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19393,3866255,1,0,37.604,1.17243,0.502056,0,-11,0,0,0,0,0,0,0,173.214,127.545,125.68,73.8442,0.894107,0.288062,0.134259,0.999225,41.9872,-0.0752941,1,9,4,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19455,3878464,1,0,34.8063,-1.90872,1.10446,0.0151567,-11,0,0,0,0,0,0,0,73.3284,49.8664,38.234,35.3775,0.236999,0.997102,0.571446,0.168468,131.65,-0.465778,1,5,2,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19455,3878466,1,0,147.23,0.088556,1.28815,0,11,0,0,0,0,0,0,0,491.219,369.081,191.625,143.845,0.430811,0.956166,0.976391,0.103396,113.114,-2.99395,1,6,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19455,3878491,1,0,35.7615,1.55545,2.23073,0,13,0,0,0,0,0,0,0,125.37,116.468,105.978,95.1324,0.603353,0.14033,0.996337,0.17702,106.377,-1.8046,1,7,3,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19455,3878492,1,0,45.511,-0.993218,3.13565,0.0611811,-13,0,0,0,0,0,0,0,91.9905,46.7914,42.9753,35.2058,0.0687484,0.850489,0.929598,0.955326,92.7382,2.32726,1,4,2,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19455,3878504,1,0,34.2355,0.104164,-0.797175,0.0656227,-11,0,0,0,0,0,0,0,95.6916,62.0894,60.893,55.5261,0.98626,0.380708,0.42096,0.889391,31.718,0.473973,0,6,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19455,3878507,1,0,29.1767,0.28991,1.02672,0,13,0,0,0,0,0,0,0,142.819,124.113,107.915,100.758,0.995827,0.99791,0.102776,0.0825357,89.9915,1.51531,1,10,3,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19455,3878514,1,0,170.374,-0.0709159,-1.89242,0.0168714,-13,0,0,0,0,0,0,0,100.262,99.8083,82.1402,74.6252,0.126489,0.991521,0.970959,0.187864,12.5887,-1.47088,0,6,4,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19455,3878519,1,0,228.975,0.598648,-0.699233,0,-11,0,0,0,0,0,0,0,168.264,135.245,116.78,78.9395,0.972031,0.999067,0.0647668,0.103089,94.1448,0.248132,1,6,3,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19455,3878524,1,0,42.2236,-1.04773,1.75971,0.0579471,-13,0,0,0,0,0,0,0,83.138,50.8325,44.115,43.5122,0.988109,0.724143,0.990534,-0.1,81.3278,-3.1262,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19455,3878559,1,0,39.9643,0.895316,2.17117,0,11,0,0,0,0,0,0,0,96.1314,83.8349,64.1442,57.0854,0.609779,0.0762967,0.99928,0.190134,32.0381,1.42447,0,6,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19455,3878562,1,0,186.788,0.100266,-0.624823,0.0033722,-13,0,0,0,0,0,0,0,146.29,87.8206,65.6102,52.3924,0.99881,0.625636,0.192919,0.981712,72.5429,0.023201,1,4,2,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19455,3878573,1,0,79.1847,0.0631836,2.30744,0.0423376,11,0,0,0,0,0,0,0,156.813,114.141,63.5079,60.9782,0.999165,0.652247,0.535711,0.994267,217.374,2.53129,1,4,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19455,3878589,1,0,47.0525,-1.20773,1.67244,0.0133138,11,0,0,0,0,0,0,0,116.026,85.4816,43.3629,32.4487,0.262288,0.955271,0.933612,0.317802,10.0486,2.96729,0,4,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19455,3878591,1,0,51.5965,0.310124,-2.19221,0.140766,13,0,0,0,0,0,0,0,82.4464,47.9943,44.0199,38.0375,0.999675,0.296616,0.968853,0.253327,77.1233,2.09954,1,5,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19455,3878592,1,0,33.4877,-1.13795,2.36277,0,-11,0,0,0,0,0,0,0,247.807,107.372,80.4363,74.9137,0.147356,0.195079,0.969526,0.99921,118.493,1.66141,1,8,3,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19455,3878605,1,0,102.007,0.92703,0.0305743,0.0500866,13,0,0,0,0,0,0,0,104.861,84.8605,54.4784,38.1402,0.9661,0.117958,0.979951,0.311299,136.852,0.160146,1,4,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19455,3878606,1,0,74.4133,-1.62929,-2.32999,0.0103009,-13,0,0,0,0,0,0,0,93.2236,68.7691,67.9155,67.714,0.931165,0.927693,0.937069,0.18548,17.8164,1.91662,0,5,3,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19455,3878607,1,0,71.09,0.51585,1.16064,0,13,0,0,0,0,0,0,0,55.6352,54.7975,43.0918,38.7563,0.697211,0.993343,0.991697,0.25762,60.3566,0.421408,1,5,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19455,3878615,1,0,76.9358,-2.04994,0.0344336,0.0736731,13,0,0,0,0,0,0,0,105.973,65.6607,48.787,39.5649,0.995814,0.964236,0.0636036,0.330435,102.395,-1.61537,1,6,3,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19455,3878625,1,0,133.873,-1.07082,3.01816,0.0353597,-13,0,0,0,0,0,0,0,126.191,103.446,70.277,55.4636,0.998242,0.792631,0.796778,0.887884,28.7751,-2.17235,0,6,2,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19455,3878627,1,0,75.4975,-0.0800232,2.85823,0,11,0,0,0,0,0,0,0,117.896,99.2527,68.1254,65.0046,0.99302,-0.1,0.971786,0.274257,96.9309,2.28518,1,7,4,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19455,3878639,1,0,115.498,-0.552179,0.915959,0.0136403,-11,0,0,0,0,0,0,0,118.172,104.498,91.6262,71.5526,0.458701,0.088321,0.997105,0.897486,78.4477,2.1787,1,7,5,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19465,3880462,1,0,108.908,1.15735,2.76795,0.00476677,13,0,0,0,0,0,0,0,261.277,136.474,109.464,86.8698,0.998581,0.957911,0.998821,0.141517,30.1921,-1.65067,0,7,3,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19465,3880473,1,0,99.533,0.637687,-1.18633,0.0409917,11,0,0,0,0,0,0,0,283.785,113.07,111.914,111.51,0.15319,0.907447,0.998387,0.0798709,161.548,-0.499873,1,9,3,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19465,3880478,1,0,50.2343,-1.23956,-2.70971,0.0385703,-11,0,0,0,0,0,0,0,71.4078,47.984,45.5825,43.1453,0.173207,1,0.998881,0.144286,65.8719,1.67225,1,5,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19465,3880495,1,0,72.693,-1.83186,0.290176,0.0621158,-11,0,0,0,0,0,0,0,120.586,107.859,104.089,71.8115,0.989265,0.146282,0.997719,0.999061,103.126,-0.146684,1,9,4,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
